date,entry_price,exit_price,pnl,pnl_r,reason
2018-07-25 10:02:00.000,7246.611494999999,8201.648571428572,1214.444967768848,13.4000614668629,Game Theory Executed (Double Tap + EMA Filter)
2018-07-31 12:17:00.000,8076.786375,7923.462142857143,-118.69662910231273,-1.0258389102365577,Game Theory Executed (Double Tap + EMA Filter)
2018-08-19 14:51:00.000,6462.18948,6423.016428571429,-78.50370522714366,-1.0819825899991835,Game Theory Executed (Double Tap + EMA Filter)
2018-08-29 15:21:00.000,6634.225455,6991.739285714286,539.1759545669975,5.198330588807908,Game Theory Executed (Double Tap + EMA Filter)
2018-08-30 09:39:00.000,6974.4855,6896.884642857143,-131.0144900559335,-1.0444381988600946,Game Theory Executed (Double Tap + EMA Filter)
2018-08-30 11:48:00.000,6924.010275,6862.4475,-110.90732517409378,-1.0557353652430366,Game Theory Executed (Double Tap + EMA Filter)
2018-10-15 07:07:00.000,6473.104934999999,7452.010714285714,271.01956598131073,2.5126819396424542,Game Theory Executed (Double Tap + EMA Filter)
2018-10-18 17:33:00.000,6705.351,6686.333928571429,-46.91785994016391,-1.1757982019914173,Game Theory Executed (Double Tap + EMA Filter)
2018-12-20 20:09:00.000,3648.833505,3907.122142857143,584.1674966437513,5.198108170427539,Game Theory Executed (Double Tap + EMA Filter)
2018-12-22 14:02:00.000,3914.966505,3804.6217857142856,-123.8319896420262,-1.0172397093868277,Game Theory Executed (Double Tap + EMA Filter)
2018-12-24 15:56:00.000,3904.981515,4056.3335714285713,417.19201570757286,3.678600029727466,Game Theory Executed (Double Tap + EMA Filter)
2019-01-10 06:32:00.000,3960.9694949999994,3884.53,-130.84998037867535,-1.0254091814709099,Game Theory Executed (Double Tap + EMA Filter)
2019-02-14 10:16:00.000,3619.3187550000002,3588.15,-115.90990918662465,-1.0575600469123578,Game Theory Executed (Double Tap + EMA Filter)
2019-02-14 11:05:00.000,3600.63942,3577.7082142857143,-89.22015333551462,-1.0780095965921257,Game Theory Executed (Double Tap + EMA Filter)
2019-02-17 10:44:00.000,3591.825015,3654.0964285714285,177.95161667065258,1.9259646328248756,Game Theory Executed (Double Tap + EMA Filter)
2019-03-09 17:06:00.000,3845.1616199999994,3897.7957142857144,98.05908568478299,0.8816758866686298,Game Theory Executed (Double Tap + EMA Filter)
2019-04-04 18:13:00.000,4897.70763,4832.048571428571,-135.34783237027295,-1.0367965112245086,Game Theory Executed (Double Tap + EMA Filter)
2019-04-15 17:28:00.000,5132.565,5068.812857142857,-135.16483458772746,-1.0397540586870955,Game Theory Executed (Double Tap + EMA Filter)
2019-04-20 21:53:00.000,5214.70605,5230.3207142857145,16.3872345902073,0.22850539713934728,Game Theory Executed (Double Tap + EMA Filter)
2019-04-22 16:20:00.000,5203.56048,5255.829285714286,95.77658276006332,0.9194925954231676,Game Theory Executed (Double Tap + EMA Filter)
2019-04-25 22:02:00.000,5374.816065,5302.251785714287,-132.91807052971308,-1.0365348614904342,Game Theory Executed (Double Tap + EMA Filter)
2019-05-06 07:48:00.000,5709.543344999999,5648.676428571429,-135.67047983105476,-1.0464018613067079,Game Theory Executed (Double Tap + EMA Filter)
2019-05-10 20:51:00.000,5845.18113,6280.871428571429,472.81071722326396,4.146273526842029,Game Theory Executed (Double Tap + EMA Filter)
2019-05-17 02:53:00.000,7815.906,7638.853214285715,-127.52676354679352,-1.0215722480261102,Game Theory Executed (Double Tap + EMA Filter)
2019-05-20 18:01:00.000,7791.723915,7705.525,-137.5437172688071,-1.0446961832408181,Game Theory Executed (Double Tap + EMA Filter)
2019-05-22 20:23:00.000,7753.83498,7718.431428571428,-51.040426142613796,-0.3598905560410887,Game Theory Executed (Double Tap + EMA Filter)
2019-05-22 21:56:00.000,7837.967025,7633.086785714286,-122.42142733630408,-1.0186281673926334,Game Theory Executed (Double Tap + EMA Filter)
2019-05-26 11:30:00.000,7944.03003,7890.870000000001,-90.21077781949498,-1.0742180732403595,Game Theory Executed (Double Tap + EMA Filter)
2019-05-26 20:10:00.000,7925.850945,8494.95642857143,697.6363839316109,6.0842177356322455,Game Theory Executed (Double Tap + EMA Filter)
2019-05-30 16:15:00.000,8523.389565,8809.720000000001,252.03972152185725,2.1280683930386073,Game Theory Executed (Double Tap + EMA Filter)
2019-05-30 21:15:00.000,8533.18446,8340.324285714285,-131.50418091260053,-1.0216227230857862,Game Theory Executed (Double Tap + EMA Filter)
2019-06-03 23:22:00.000,8483.59968,8274.480714285713,-129.09687960802785,-1.0197841469950402,Game Theory Executed (Double Tap + EMA Filter)
2019-06-18 07:48:00.000,8871.733649999998,8981.946428571428,92.37515021890067,0.8254835386029254,Game Theory Executed (Double Tap + EMA Filter)
2019-06-30 13:56:00.000,11224.759574999998,11136.175714285715,-40.58178258218959,-0.29978940917860514,Game Theory Executed (Double Tap + EMA Filter)
2019-08-07 15:07:00.000,11590.362285,11664.65857142857,33.49930398842753,0.33131858978005785,Game Theory Executed (Double Tap + EMA Filter)
2019-08-10 11:26:00.000,11737.44579,11674.292142857144,-65.64439983157536,-0.45469318128973846,Game Theory Executed (Double Tap + EMA Filter)
2019-09-06 20:12:00.000,10430.582685,10233.468928571428,-130.59640055430827,-1.0259582819433486,Game Theory Executed (Double Tap + EMA Filter)
2019-09-17 00:56:00.000,10306.400625,10176.19357142857,-135.61766519084813,-1.0390769673850466,Game Theory Executed (Double Tap + EMA Filter)
2019-10-11 05:15:00.000,8466.841305,8600.643571428573,161.20724876069653,1.5767465921978283,Game Theory Executed (Double Tap + EMA Filter)
2019-10-11 08:11:00.000,8441.888835,8314.6175,-132.45314434938882,-1.03266492608096,Game Theory Executed (Double Tap + EMA Filter)
2019-10-11 23:51:00.000,8364.450135,8213.938214285716,-128.22288368186128,-1.0272866699704055,Game Theory Executed (Double Tap + EMA Filter)
2019-10-20 20:35:00.000,8255.28558,8205.835714285715,-83.52995331431521,-1.08297126388267,Game Theory Executed (Double Tap + EMA Filter)
2019-10-22 19:47:00.000,8189.31261,8157.134642857143,-60.04939202332571,-1.1267503103387668,Game Theory Executed (Double Tap + EMA Filter)
2019-10-28 12:51:00.000,9457.126199999999,9261.76,-123.1835329353371,-1.0237035884405739,Game Theory Executed (Double Tap + EMA Filter)
2019-10-30 11:14:00.000,9216.505949999999,9019.228928571429,-121.37748469395683,-1.022859299231247,Game Theory Executed (Double Tap + EMA Filter)
2019-10-31 10:01:00.000,9038.787135,8970.124642857143,-97.68757029141125,-1.0653204126657156,Game Theory Executed (Double Tap + EMA Filter)
2019-11-05 07:01:00.000,9116.57601,9201.755,51.328860921246815,0.517975664730112,Game Theory Executed (Double Tap + EMA Filter)
2019-11-07 10:06:00.000,9256.015694999998,9192.764642857142,-88.9765106135419,-1.0726688674055052,Game Theory Executed (Double Tap + EMA Filter)
2019-11-07 21:29:00.000,9224.48994,9138.290714285715,-114.72342531885079,-1.0530068027790243,Game Theory Executed (Double Tap + EMA Filter)
2019-11-30 14:09:00.000,7645.110645,7598.398571428572,-79.57729642653976,-1.0813322765452655,Game Theory Executed (Double Tap + EMA Filter)
2019-12-21 09:38:00.000,7140.558494999999,7114.439285714285,-53.48611231450013,-1.136191704884502,Game Theory Executed (Double Tap + EMA Filter)
2019-12-23 21:09:00.000,7449.853064999999,7312.708571428571,-116.8323111825166,-1.0266605985446258,Game Theory Executed (Double Tap + EMA Filter)
2019-12-24 18:26:00.000,7275.365864999999,7165.891071428571,-118.1524182090543,-1.032728497755756,Game Theory Executed (Double Tap + EMA Filter)
2019-12-25 12:06:00.000,7233.2848349999995,7172.243571428571,-100.01287503317144,-1.0587491407597962,Game Theory Executed (Double Tap + EMA Filter)
2020-01-09 16:20:00.000,7869.51279,7829.035,-66.14257054339396,-1.0967077871593145,Game Theory Executed (Double Tap + EMA Filter)
2020-01-09 21:00:00.000,7861.838954999999,7779.959642857143,-117.71938962623062,-1.0475087017663387,Game Theory Executed (Double Tap + EMA Filter)
2020-01-10 08:14:00.000,7829.362724999999,7710.376428571429,-113.02481752908989,-1.0324002707034412,Game Theory Executed (Double Tap + EMA Filter)
2020-01-10 17:18:00.000,7720.628385,7918.217142857143,232.14721778214698,3.3610115457691734,Game Theory Executed (Double Tap + EMA Filter)
2020-01-19 11:01:00.000,8622.739215,8890.72357142857,291.4600658454492,3.5789769745582487,Game Theory Executed (Double Tap + EMA Filter)
2020-01-21 19:40:00.000,8638.607145,8581.083928571428,-82.66651447664117,-1.0745880051685301,Game Theory Executed (Double Tap + EMA Filter)
2020-01-23 09:01:00.000,8711.41353,8501.324642857144,-111.06578725521922,-1.02023268521832,Game Theory Executed (Double Tap + EMA Filter)
2020-01-28 05:21:00.000,8577.496604999998,9013.006428571429,391.8461942234471,3.7982048358102736,Game Theory Executed (Double Tap + EMA Filter)
2020-02-03 02:00:00.000,9245.56047,9449.474285714288,133.85835256069004,1.2952880413044323,Game Theory Executed (Double Tap + EMA Filter)
2020-02-06 00:24:00.000,9227.841615,9537.32142857143,209.9252826485872,1.9739903140491435,Game Theory Executed (Double Tap + EMA Filter)
2020-02-08 03:03:00.000,9753.684404999998,9704.619285714285,-69.40879844179108,-1.098895299012737,Game Theory Executed (Double Tap + EMA Filter)
2020-02-09 15:24:00.000,9737.8665,10016.124285714286,285.54818982691904,4.349324412974235,Game Theory Executed (Double Tap + EMA Filter)
2020-02-12 08:41:00.000,9779.4873,10260.085000000001,483.73660849292355,4.278104310966888,Game Theory Executed (Double Tap + EMA Filter)
2020-02-15 15:52:00.000,10257.28608,10061.325714285715,-127.42286783547206,-1.025671838480218,Game Theory Executed (Double Tap + EMA Filter)
2020-03-22 20:03:00.000,6202.459679999999,5773.947142857142,-117.03032964925546,-1.0067371974474237,Game Theory Executed (Double Tap + EMA Filter)
2020-04-07 20:15:00.000,6688.92279,7129.795,350.1282973576217,3.0838575380368605,Game Theory Executed (Double Tap + EMA Filter)
2020-04-10 05:01:00.000,7137.687059999999,7052.9178571428565,-136.3712134872294,-1.0416007088625534,Game Theory Executed (Double Tap + EMA Filter)
2020-05-03 14:59:00.000,8874.725145,8766.36607142857,-134.0762721388619,-1.0404505399617003,Game Theory Executed (Double Tap + EMA Filter)
2020-05-04 05:15:00.000,8694.44505,8567.43642857143,-129.10914772724573,-1.0337277750604825,Game Theory Executed (Double Tap + EMA Filter)
2020-05-18 08:48:00.000,9273.61449,9560.99857142857,268.37710457320827,2.3858860899405836,Game Theory Executed (Double Tap + EMA Filter)
2020-05-19 03:53:00.000,9614.794994999998,9508.492857142857,-135.95704421384835,-1.0447239023072132,Game Theory Executed (Double Tap + EMA Filter)
2020-05-19 04:13:00.000,9542.178704999998,9483.023928571429,-85.18967963987961,-1.0801543383400343,Game Theory Executed (Double Tap + EMA Filter)
2020-05-31 09:02:00.000,9388.101705,9502.42142857143,117.08538827967641,1.1819926533118201,Game Theory Executed (Double Tap + EMA Filter)
2020-06-01 23:50:00.000,9443.429354999998,10176.552857142857,842.9057498430211,7.589454644320149,Game Theory Executed (Double Tap + EMA Filter)
2020-08-07 14:17:00.000,11128.731585,11588.952857142858,326.9609766540689,2.673107570155535,Game Theory Executed (Double Tap + EMA Filter)
2020-08-09 15:10:00.000,11684.8395,11543.734642857142,-145.918729189465,-1.0409048096451,Game Theory Executed (Double Tap + EMA Filter)
2020-08-10 10:28:00.000,11582.9886,11869.662857142857,280.01434339751177,3.512911304519429,Game Theory Executed (Double Tap + EMA Filter)
2020-08-11 15:14:00.000,11679.266715,11393.408928571429,-135.99798844756424,-1.0199284565078928,Game Theory Executed (Double Tap + EMA Filter)
2020-08-18 13:44:00.000,12222.718305,12148.372857142856,-92.2919889445493,-1.0817021970227654,Game Theory Executed (Double Tap + EMA Filter)
2020-08-18 13:55:00.000,12197.745824999998,12084.41107142857,-130.2362957621899,-1.0533129101648944,Game Theory Executed (Double Tap + EMA Filter)
2020-09-28 23:15:00.000,10666.19043,10801.375714285714,133.25558984093732,1.349938128912568,Game Theory Executed (Double Tap + EMA Filter)
2020-10-12 23:09:00.000,11250.842609999998,11530.5,281.3308023281279,2.480286768861578,Game Theory Executed (Double Tap + EMA Filter)
2020-10-14 15:50:00.000,11388.201255,11332.894999999999,-78.26668647731094,-0.6483095124438514,Game Theory Executed (Double Tap + EMA Filter)
2020-10-15 09:37:00.000,11366.510414999999,11295.583571428571,-94.61070718388146,-1.0796284100818057,Game Theory Executed (Double Tap + EMA Filter)
2020-10-21 15:22:00.000,11278.13625,12589.744285714285,1390.8828976216464,10.891629427760524,Game Theory Executed (Double Tap + EMA Filter)
2020-10-28 07:24:00.000,12895.4445,13537.042142857143,525.117964269708,3.752296823241638,Game Theory Executed (Double Tap + EMA Filter)
2020-11-02 08:36:00.000,13649.121149999999,13555.805357142857,-116.48494350588408,-1.0726340362230704,Game Theory Executed (Double Tap + EMA Filter)
2020-11-07 18:43:00.000,15256.154265,15026.440714285714,-160.58181458388208,-1.0327069096872208,Game Theory Executed (Double Tap + EMA Filter)
2020-11-14 16:48:00.000,15989.560785,15857.783928571427,-133.23850466246586,-1.0601690780852842,Game Theory Executed (Double Tap + EMA Filter)
2020-11-22 08:59:00.000,18434.202495,18197.274642857144,-160.36493076597617,-1.0384025653342903,Game Theory Executed (Double Tap + EMA Filter)
2020-11-22 11:21:00.000,18198.85488,17999.878571428573,-162.436346569315,-1.0452312104407284,Game Theory Executed (Double Tap + EMA Filter)
2020-11-25 16:35:00.000,18767.709165,18856.044285714284,33.99908542932644,0.31894097816183586,Game Theory Executed (Double Tap + EMA Filter)
2020-11-26 02:52:00.000,18784.54758,18383.471071428572,-147.70881499469124,-1.0229176611925095,Game Theory Executed (Double Tap + EMA Filter)
2020-12-02 00:06:00.000,18949.890209999998,18461.800714285713,-143.7908763782243,-1.018912311037618,Game Theory Executed (Double Tap + EMA Filter)
2020-12-02 12:02:00.000,19284.927645,18909.06142857143,-145.62957249305146,-1.0251539784663786,Game Theory Executed (Double Tap + EMA Filter)
2020-12-05 11:02:00.000,19138.40442,19028.990357142855,-92.16905767973549,-1.0869586132725204,Game Theory Executed (Double Tap + EMA Filter)
2020-12-07 18:18:00.000,18964.327424999996,19071.071428571428,52.26856785038399,1.0606042634246162,Game Theory Executed (Double Tap + EMA Filter)
2020-12-08 09:39:00.000,18994.102305,18934.70928571429,-58.80273777004368,-0.48556792616117783,Game Theory Executed (Double Tap + EMA Filter)
2020-12-22 00:41:00.000,23102.28537,22574.384285714284,-140.3926821520672,-1.0213812634200745,Game Theory Executed (Double Tap + EMA Filter)
2021-01-02 20:57:00.000,26763.565094999998,31186.538571428573,557.5426762791303,4.3430652032701085,Game Theory Executed (Double Tap + EMA Filter)
2021-01-10 17:03:00.000,39584.472345,39054.406071428566,-153.56622262431847,-1.0368391727776731,Game Theory Executed (Double Tap + EMA Filter)
2021-01-15 14:23:00.000,37819.44027,37193.01892857143,-147.64952726125375,-1.029686902783152,Game Theory Executed (Double Tap + EMA Filter)
2021-02-08 13:56:00.000,37649.065125,43090.680714285714,1196.6920668430048,8.994200633444077,Game Theory Executed (Double Tap + EMA Filter)
2021-02-10 14:57:00.000,45649.423305,44954.57964285714,-160.8518680371726,-1.0323487009323942,Game Theory Executed (Double Tap + EMA Filter)
2021-02-14 15:33:00.000,46611.704205,48123.04,335.242674962783,2.3805178986054436,Game Theory Executed (Double Tap + EMA Filter)
2021-02-16 16:58:00.000,47839.127609999996,48342.91,68.67749163277767,0.5189737385473736,Game Theory Executed (Double Tap + EMA Filter)
2021-02-22 12:20:00.000,54151.32213,52964.56392857143,-157.18106677552169,-1.0223148084693252,Game Theory Executed (Double Tap + EMA Filter)
2021-03-10 02:09:00.000,49962.638835,53754.862857142856,882.7600121378346,6.040242822956581,Game Theory Executed (Double Tap + EMA Filter)
2021-03-11 01:07:00.000,53502.107685,55237.49571428572,357.09977830207026,2.35335797496443,Game Theory Executed (Double Tap + EMA Filter)
2021-03-21 02:49:00.000,58338.904875,57509.10964285715,-176.7526987633446,-1.0346525910340196,Game Theory Executed (Double Tap + EMA Filter)
2021-03-31 07:51:00.000,55331.8521,58202.53428571428,744.628391508033,4.751041782634806,Game Theory Executed (Double Tap + EMA Filter)
2021-04-03 17:22:00.000,57678.014595,58363.72571428571,80.63727186639426,0.5403264771396561,Game Theory Executed (Double Tap + EMA Filter)
2021-04-03 22:01:00.000,58361.18600999999,57485.83321428571,-182.53474745189487,-1.0328358083139313,Game Theory Executed (Double Tap + EMA Filter)
2021-04-12 10:39:00.000,59792.881499999996,59476.28928571429,-105.59741502332508,-0.6170001098189767,Game Theory Executed (Double Tap + EMA Filter)
2021-04-16 06:28:00.000,62596.63267499999,61083.65714285714,-170.54718450123892,-1.020186597815081,Game Theory Executed (Double Tap + EMA Filter)
2021-04-29 14:00:00.000,54017.825415,53509.65214285714,-166.3092916924943,-1.0526490225639091,Game Theory Executed (Double Tap + EMA Filter)
2021-05-02 08:35:00.000,56657.17443,56161.22714285714,-154.51565034472696,-1.0566201576244012,Game Theory Executed (Double Tap + EMA Filter)
2021-05-04 08:11:00.000,56259.95591999999,55699.28,-170.87769844093782,-1.0496715464434438,Game Theory Executed (Double Tap + EMA Filter)
2021-05-06 18:32:00.000,56677.02434999999,56545.010714285716,-52.61209579561,-0.24740762919083126,Game Theory Executed (Double Tap + EMA Filter)
2021-05-07 02:30:00.000,56495.603685,55825.581071428576,-175.78939731684477,-1.0416594753226691,Game Theory Executed (Double Tap + EMA Filter)
2021-05-10 11:25:00.000,57594.40281,57347.35428571429,-78.83067430127448,-0.4221311870081932,Game Theory Executed (Double Tap + EMA Filter)
2021-06-12 02:58:00.000,36375.548685,35414.483928571426,-157.9701566085896,-1.0184246085873427,Game Theory Executed (Double Tap + EMA Filter)
2021-06-17 12:13:00.000,39526.85355,38957.90928571428,-165.90246407489394,-1.0342370173417834,Game Theory Executed (Double Tap + EMA Filter)
2021-07-24 19:49:00.000,32153.878904999998,33816.41785714286,705.1499041120605,7.963400043870823,Game Theory Executed (Double Tap + EMA Filter)
2021-07-26 21:39:00.000,37675.81849499999,36933.04357142857,-165.79264055436852,-1.0248615309963884,Game Theory Executed (Double Tap + EMA Filter)
2021-07-30 09:25:00.000,37583.31226499999,38423.31142857143,95.92259654764712,0.6666761797338029,Game Theory Executed (Double Tap + EMA Filter)
2021-07-31 05:31:00.000,39558.959595,41260.12857142857,362.04444750764924,2.4113170910910418,Game Theory Executed (Double Tap + EMA Filter)
2021-08-01 22:30:00.000,41287.99368,40516.12535714285,-169.6732004372043,-1.0262454904271547,Game Theory Executed (Double Tap + EMA Filter)
2021-08-12 05:25:00.000,45040.54902,45164.46071428572,17.01240006003718,0.1940295660212246,Game Theory Executed (Double Tap + EMA Filter)
2021-08-12 12:27:00.000,44922.43999499999,44346.657857142854,-175.66871242588059,-1.038509928444621,Game Theory Executed (Double Tap + EMA Filter)
2021-08-12 14:23:00.000,44744.711175,44257.407857142854,-177.9829853522806,-1.0454105340917346,Game Theory Executed (Double Tap + EMA Filter)
2021-08-15 17:05:00.000,46406.561685,45696.48392857143,-167.2368824358855,-1.0321770985746697,Game Theory Executed (Double Tap + EMA Filter)
2021-08-22 14:54:00.000,48596.22597,48253.59785714286,-122.04701077680511,-1.0704168689702043,Game Theory Executed (Double Tap + EMA Filter)
2021-08-23 15:41:00.000,48376.165994999996,49405.15857142857,279.4779255757403,2.570952338106032,Game Theory Executed (Double Tap + EMA Filter)
2021-08-29 02:48:00.000,48644.299994999994,48809.06571428571,27.144139703459587,0.32295098560595303,Game Theory Executed (Double Tap + EMA Filter)
2021-08-30 03:21:00.000,48267.371625,48080.40714285714,-77.45474198679949,-0.5555038770404302,Game Theory Executed (Double Tap + EMA Filter)
